user_id,user_gender,bucketized_user_age,user_occupation_label,user_occupation_text,user_zip_code
1727,True,35.0,16,self-employed,50317
720,True,18.0,11,other/not specified,55129
1359,True,35.0,0,academic/educator,10918
2059,True,35.0,11,other/not specified,44130
2819,True,45.0,14,sales/marketing,44122
1796,True,50.0,9,lawyer,20852
5526,False,35.0,1,artist,27514
5433,False,35.0,18,technician/engineer,45014
5041,False,45.0,4,doctor/health care,60031
4430,False,25.0,11,other/not specified,94403
1230,True,25.0,9,lawyer,95125
648,False,25.0,12,programmer,94131
263,False,25.0,6,executive/managerial,22304
1977,True,56.0,4,doctor/health care,02726
3987,False,18.0,17,college/grad student,01742
4022,True,35.0,14,sales/marketing,53403
1283,False,18.0,0,academic/educator,94607
1176,True,56.0,0,academic/educator,44256
1901,True,50.0,6,executive/managerial,94024
3736,True,35.0,0,academic/educator,44242
3721,True,25.0,15,scientist,94065
5170,True,18.0,17,college/grad student,63141
1962,False,18.0,0,academic/educator,60914
3044,True,35.0,16,self-employed,77301
1029,True,25.0,11,other/not specified,20015
1203,False,25.0,0,academic/educator,06417
3011,True,25.0,0,academic/educator,10003
3365,True,50.0,18,technician/engineer,23059
1074,True,45.0,18,technician/engineer,48073
2201,True,56.0,21,writer,46804
4499,True,25.0,4,doctor/health care,62702
1968,True,25.0,9,lawyer,85258
9,True,25.0,18,technician/engineer,61614
19,True,1.0,17,K-12 student,48073
3749,False,25.0,11,other/not specified,60664
2782,False,18.0,17,college/grad student,48858
4216,True,25.0,18,technician/engineer,01752
3541,True,25.0,2,clerical/admin,02494
1097,True,18.0,18,technician/engineer,92109
1222,True,35.0,11,other/not specified,52162
5405,False,50.0,6,executive/managerial,12866
1063,True,35.0,6,executive/managerial,50265
5078,True,45.0,6,executive/managerial,19067
5390,True,1.0,11,other/not specified,78130
3293,True,45.0,14,sales/marketing,37343
3592,False,56.0,1,artist,99701
1591,True,50.0,6,executive/managerial,26501
1390,True,35.0,16,self-employed,99352
31,True,56.0,6,executive/managerial,06840
2085,True,18.0,11,other/not specified,06360
25,True,18.0,17,college/grad student,01609
6035,False,25.0,0,academic/educator,78734
1342,True,35.0,11,other/not specified,94560
5592,True,25.0,0,academic/educator,53706
5463,True,35.0,11,other/not specified,53202
2694,True,18.0,17,college/grad student,90024
5634,True,25.0,14,sales/marketing,55406
254,True,35.0,18,technician/engineer,49015
265,False,35.0,6,executive/managerial,55116
33,True,45.0,2,clerical/admin,55421
1998,False,50.0,8,homemaker,24018
3269,False,18.0,21,writer,45220
3178,False,35.0,3,customer service,44313
5832,False,25.0,11,other/not specified,78240
4887,True,18.0,1,artist,19072
4875,True,35.0,11,other/not specified,97403
646,True,35.0,6,executive/managerial,08505
5014,True,45.0,11,other/not specified,92626
3497,False,35.0,1,artist,94109
5522,True,25.0,14,sales/marketing,02460
1542,True,18.0,18,technician/engineer,12054
3629,False,50.0,6,executive/managerial,10022
5105,True,50.0,6,executive/managerial,18977
4617,False,25.0,4,doctor/health care,55433
1391,True,35.0,15,scientist,20723
1045,False,1.0,17,K-12 student,77477
3653,True,18.0,15,scientist,96661
3240,True,18.0,17,college/grad student,55403
4476,True,45.0,0,academic/educator,50588
2761,True,35.0,4,doctor/health care,80917
5352,False,35.0,3,customer service,55306
4796,True,35.0,6,executive/managerial,98103
22,True,18.0,15,scientist,53706
5447,True,45.0,1,artist,60626
1795,True,18.0,18,technician/engineer,20724
570,True,25.0,17,college/grad student,33314
1300,True,1.0,17,K-12 student,97201
1248,False,35.0,21,writer,94598
330,True,56.0,6,executive/managerial,92065
3513,True,25.0,16,self-employed,01890
5166,True,50.0,4,doctor/health care,42420
1263,True,1.0,17,K-12 student,81301
5607,True,18.0,17,college/grad student,11209
2062,True,18.0,17,college/grad student,44646
2466,True,25.0,15,scientist,94303
5544,True,25.0,15,scientist,08876
1430,True,18.0,17,college/grad student,97215
5164,False,35.0,18,technician/engineer,91107
5991,False,35.0,21,writer,94025
5249,False,45.0,14,sales/marketing,75006
3018,True,35.0,11,other/not specified,45242
228,True,25.0,15,scientist,55455
438,True,18.0,9,lawyer,53705
156,False,45.0,6,executive/managerial,14519
1741,True,35.0,6,executive/managerial,91107
1610,True,25.0,9,lawyer,55555
2195,True,1.0,17,K-12 student,60148
1678,False,18.0,18,technician/engineer,97070
231,True,25.0,2,clerical/admin,55455
2768,True,25.0,18,technician/engineer,90210
3217,False,35.0,11,other/not specified,92630
5757,True,1.0,17,K-12 student,05667
369,True,35.0,0,academic/educator,55110
2814,True,35.0,6,executive/managerial,02127
3923,True,35.0,1,artist,92115
4328,True,50.0,2,clerical/admin,75650
471,True,35.0,6,executive/managerial,08904
667,True,25.0,19,tradesman/craftsman,98438
4253,True,45.0,9,lawyer,03301
3886,True,35.0,6,executive/managerial,95008
5732,False,25.0,9,lawyer,02111
2372,False,45.0,6,executive/managerial,01602
2668,False,25.0,17,college/grad student,94110
1103,False,45.0,6,executive/managerial,60605
2231,True,50.0,9,lawyer,85726
5826,True,18.0,17,college/grad student,60201
528,False,18.0,18,technician/engineer,83843
5044,False,35.0,4,doctor/health care,23507
4578,True,25.0,11,other/not specified,02134
2042,True,1.0,17,K-12 student,79358
479,True,25.0,12,programmer,55042
2854,False,18.0,17,college/grad student,64151
5747,True,25.0,11,other/not specified,03755
4862,True,25.0,11,other/not specified,94086
6021,True,25.0,12,programmer,08876
5985,False,18.0,17,college/grad student,78705-5221
2353,False,35.0,8,homemaker,61270
4920,True,35.0,0,academic/educator,02144
3227,False,25.0,14,sales/marketing,60657
3619,True,50.0,16,self-employed,97116
357,True,18.0,11,other/not specified,98103
2680,True,25.0,12,programmer,01864
4260,True,25.0,16,self-employed,59079
5947,False,45.0,16,self-employed,97215
1701,False,25.0,17,college/grad student,97233
3459,True,18.0,17,college/grad student,76266
4468,False,35.0,6,executive/managerial,75601
4606,False,1.0,17,K-12 student,90291
3332,True,25.0,6,executive/managerial,06854
1823,False,35.0,0,academic/educator,92801
436,True,18.0,17,college/grad student,43023
4049,True,45.0,9,lawyer,33133
1885,True,50.0,18,technician/engineer,94611
2461,True,18.0,17,college/grad student,98117
16,False,35.0,11,other/not specified,20670
4905,False,45.0,0,academic/educator,60417
5369,True,25.0,15,scientist,02139
671,True,18.0,17,college/grad student,61761
1187,False,1.0,11,other/not specified,90210
3892,True,25.0,21,writer,91505
1804,True,25.0,6,executive/managerial,22314
1420,True,18.0,17,college/grad student,01375
781,True,18.0,17,college/grad student,95076
3674,True,25.0,21,writer,29205
2279,True,50.0,6,executive/managerial,08816
3866,True,45.0,14,sales/marketing,63130
4512,True,25.0,0,academic/educator,16508
2022,True,25.0,6,executive/managerial,60137
1541,True,56.0,18,technician/engineer,23464-3016
2677,False,35.0,6,executive/managerial,66204
2446,True,18.0,6,executive/managerial,10038
2060,True,1.0,0,academic/educator,48304
267,True,45.0,12,programmer,55001
65,True,35.0,12,programmer,55803
927,False,25.0,21,writer,91105
2035,False,18.0,11,other/not specified,45212
4103,True,18.0,16,self-employed,11211
3560,False,25.0,4,doctor/health care,74105
3990,True,25.0,16,self-employed,17350
1001,True,25.0,17,college/grad student,90210
252,True,25.0,12,programmer,94112
3159,False,25.0,15,scientist,15213
1268,True,50.0,1,artist,10028
5475,True,25.0,17,college/grad student,94110
2702,True,45.0,4,doctor/health care,65201
965,True,56.0,6,executive/managerial,10954
5981,True,35.0,6,executive/managerial,01776
5492,True,18.0,17,college/grad student,55104
4620,False,18.0,18,technician/engineer,94606
910,False,50.0,11,other/not specified,98226
3428,True,45.0,0,academic/educator,47933
2860,True,35.0,18,technician/engineer,20009
5453,True,18.0,17,college/grad student,30305
605,False,18.0,17,college/grad student,44425
1746,True,25.0,17,college/grad student,33157
3343,False,18.0,17,college/grad student,79912
274,True,18.0,17,college/grad student,55455
2994,True,35.0,3,customer service,95008
3858,False,45.0,8,homemaker,63119
1512,True,25.0,21,writer,11102
5311,True,50.0,11,other/not specified,62025-8000
4997,True,1.0,17,K-12 student,90210
620,True,18.0,11,other/not specified,13210
5441,True,50.0,6,executive/managerial,95762
4126,True,25.0,18,technician/engineer,53188
504,True,25.0,1,artist,17003
1759,True,25.0,16,self-employed,22112
1807,True,18.0,18,technician/engineer,20742
2131,True,25.0,11,other/not specified,01701
2162,False,1.0,17,K-12 student,35810
3101,True,18.0,15,scientist,91101
5219,True,18.0,17,college/grad student,94706
3242,True,50.0,13,retired,94089
5567,True,50.0,2,clerical/admin,78704
4171,True,56.0,16,self-employed,79705
5436,True,18.0,17,college/grad student,90024
4333,True,50.0,1,artist,33134
128,True,56.0,4,doctor/health care,37922
1306,True,25.0,2,clerical/admin,64068
5696,False,25.0,14,sales/marketing,97367
5843,True,35.0,0,academic/educator,83301
1938,False,25.0,1,artist,91351
1585,True,56.0,21,writer,92315
1928,True,1.0,17,K-12 student,94501
816,True,45.0,11,other/not specified,92108
5687,False,1.0,11,other/not specified,55403
940,True,1.0,17,K-12 student,76240
5286,True,45.0,16,self-employed,97068
3597,True,25.0,18,technician/engineer,55446
3367,True,50.0,16,self-employed,10025
5750,True,18.0,0,academic/educator,04101
2433,True,25.0,17,college/grad student,22903
1287,False,50.0,6,executive/managerial,94611
5706,True,18.0,18,technician/engineer,08550
3713,False,25.0,6,executive/managerial,22201
1407,False,35.0,15,scientist,53704
802,True,25.0,16,self-employed,22801
1645,False,18.0,8,homemaker,62225
1228,True,25.0,0,academic/educator,94720
3012,True,25.0,12,programmer,78660
3494,True,25.0,0,academic/educator,28607
4638,True,25.0,17,college/grad student,55417
645,True,35.0,21,writer,11215
4698,False,25.0,4,doctor/health care,55417
4897,True,35.0,16,self-employed,16844
585,True,18.0,0,academic/educator,53703
3069,True,18.0,17,college/grad student,97470
3574,False,35.0,4,doctor/health care,33314
3251,True,35.0,18,technician/engineer,15330
795,False,35.0,14,sales/marketing,19147
5555,True,1.0,17,K-12 student,37830
1774,True,25.0,18,technician/engineer,99003
3840,False,25.0,11,other/not specified,02176
5623,True,25.0,9,lawyer,84109
5594,False,45.0,11,other/not specified,55419
4257,True,50.0,16,self-employed,38122
3073,True,25.0,11,other/not specified,90028
582,True,18.0,17,college/grad student,67042
4779,True,45.0,2,clerical/admin,04011
824,True,35.0,12,programmer,94530
1801,False,25.0,4,doctor/health care,54729
3965,True,18.0,9,lawyer,65202
5527,True,25.0,0,academic/educator,70803
1763,True,35.0,6,executive/managerial,76248
4479,True,50.0,13,retired,33015
2952,True,25.0,17,college/grad student,06511
5513,True,35.0,0,academic/educator,91768
4710,False,35.0,16,self-employed,24450
4466,True,35.0,9,lawyer,10022
3394,True,35.0,6,executive/managerial,90069
5652,True,18.0,11,other/not specified,47901
1109,True,18.0,17,K-12 student,45904
2212,True,18.0,17,college/grad student,80521
1271,False,45.0,4,doctor/health care,54401
4567,True,18.0,17,college/grad student,98105
5431,True,56.0,0,academic/educator,19026
3005,True,25.0,18,technician/engineer,94133
3380,True,50.0,11,other/not specified,20815
731,True,45.0,2,clerical/admin,55410
5520,True,45.0,0,academic/educator,18901
1543,True,25.0,9,lawyer,10549
45,False,45.0,16,self-employed,94110
1945,True,25.0,21,writer,92866
1712,True,25.0,11,other/not specified,73003
295,True,18.0,11,other/not specified,80203
1227,True,50.0,0,academic/educator,90027
1816,False,35.0,8,homemaker,56007
36,True,25.0,2,clerical/admin,94123
2796,True,25.0,14,sales/marketing,92104
2158,True,25.0,12,programmer,60618
5273,True,56.0,21,writer,91030
5631,True,35.0,12,programmer,01944
3648,True,18.0,17,college/grad student,85210
709,True,18.0,11,other/not specified,92647
4858,True,25.0,0,academic/educator,04086
4538,True,25.0,12,programmer,0956456
2172,True,18.0,21,writer,60641
2192,False,25.0,11,other/not specified,27713
37,False,25.0,8,homemaker,66212
2458,True,25.0,6,executive/managerial,85040
5762,False,35.0,4,doctor/health care,55125
101,False,18.0,2,clerical/admin,33314
278,True,45.0,19,tradesman/craftsman,60482
5246,False,18.0,11,other/not specified,64030
3315,True,25.0,12,programmer,78731
4148,False,35.0,6,executive/managerial,55021
5665,True,18.0,17,college/grad student,10461-1301
4376,False,25.0,3,customer service,27203
1170,True,56.0,2,clerical/admin,10023
3200,False,25.0,0,academic/educator,98144
3855,True,25.0,18,technician/engineer,20886
4501,True,25.0,18,technician/engineer,94118
3822,True,45.0,21,writer,98027
5830,False,18.0,17,college/grad student,78209
1775,True,25.0,17,college/grad student,70115
1880,True,35.0,11,other/not specified,91006
1567,True,25.0,12,programmer,06511
5331,True,35.0,14,sales/marketing,06880
402,True,25.0,9,lawyer,55427
5649,False,18.0,17,college/grad student,90025
5857,False,45.0,1,artist,43229
3130,True,25.0,6,executive/managerial,32835
3140,False,25.0,17,college/grad student,78728
2949,True,25.0,18,technician/engineer,98033
4838,True,45.0,0,academic/educator,48309
5671,True,25.0,0,academic/educator,02146
2078,True,18.0,17,college/grad student,13323
1434,False,1.0,17,K-12 student,495321
4167,True,25.0,21,writer,22032
1922,False,25.0,6,executive/managerial,94303
2736,True,45.0,12,programmer,80303
334,False,56.0,1,artist,55113
4416,True,18.0,17,college/grad student,02134
3654,True,25.0,18,technician/engineer,94901
1239,False,25.0,21,writer,50111
1060,True,18.0,17,K-12 student,11235
1205,False,56.0,11,other/not specified,46814
2167,False,25.0,4,doctor/health care,95833
3259,False,18.0,17,college/grad student,95616
1086,True,18.0,17,college/grad student,98225
2263,True,25.0,4,doctor/health care,70508
5425,True,18.0,17,college/grad student,53211
1797,True,35.0,6,executive/managerial,52003
5107,False,45.0,11,other/not specified,08081
306,True,18.0,11,other/not specified,53051
4097,True,25.0,6,executive/managerial,63366
604,True,45.0,18,technician/engineer,32256
5350,True,18.0,3,customer service,55344
1080,True,56.0,6,executive/managerial,08854
5585,True,25.0,17,college/grad student,10016
3327,True,18.0,12,programmer,91423
5183,False,18.0,21,writer,45202
518,False,35.0,12,programmer,75240
5714,True,35.0,1,artist,96753
1301,False,25.0,1,artist,10475
4807,True,1.0,1,artist,04101
3132,True,35.0,6,executive/managerial,98467
4656,True,25.0,18,technician/engineer,94041
3801,True,18.0,12,programmer,36115
859,True,25.0,12,programmer,10128
1062,True,50.0,20,unemployed,59457
1857,True,1.0,17,K-12 student,92106
5914,True,35.0,1,artist,91344
713,True,35.0,6,executive/managerial,79912
3902,True,25.0,3,customer service,46239
1650,True,25.0,20,unemployed,94607
4713,True,25.0,18,technician/engineer,90245
5958,True,45.0,14,sales/marketing,94301
2313,False,50.0,4,doctor/health care,48103-4711
5345,False,25.0,18,technician/engineer,80003
1490,True,50.0,6,executive/managerial,90505
5260,True,35.0,6,executive/managerial,78705
83,False,25.0,1,artist,94609
5494,False,35.0,18,technician/engineer,94306
2956,True,25.0,12,programmer,50265
3962,False,56.0,11,other/not specified,98115
5102,True,25.0,12,programmer,90240
137,False,45.0,4,doctor/health care,78758
5679,True,35.0,1,artist,33020
472,True,35.0,11,other/not specified,55418
2863,False,25.0,1,artist,27705
5739,True,25.0,6,executive/managerial,90212
5882,True,35.0,6,executive/managerial,60510
3309,True,25.0,18,technician/engineer,20707
5598,True,18.0,17,college/grad student,27607
2905,True,35.0,18,technician/engineer,55407
2178,True,45.0,14,sales/marketing,85251
3657,True,18.0,18,technician/engineer,95121
5967,True,50.0,16,self-employed,73069-5429
4438,True,50.0,11,other/not specified,11947
4970,False,25.0,12,programmer,94526
4502,True,50.0,11,other/not specified,01379
2988,False,18.0,4,doctor/health care,92122
4541,True,1.0,17,K-12 student,55427
2175,True,25.0,17,college/grad student,99217
4849,False,18.0,17,college/grad student,44515
91,True,35.0,6,executive/managerial,07650
652,True,18.0,21,writer,12222
247,True,25.0,18,technician/engineer,94404
3638,True,25.0,1,artist,90038
4691,False,45.0,18,technician/engineer,55419
5255,True,1.0,17,K-12 student,55305
2944,False,18.0,17,college/grad student,48104
1325,True,25.0,0,academic/educator,75230
1777,True,25.0,21,writer,17022
4813,False,35.0,8,homemaker,46077
3299,False,25.0,17,college/grad student,19119
1466,True,18.0,17,college/grad student,29201
5590,False,45.0,12,programmer,94117
4005,True,35.0,6,executive/managerial,12110
4093,True,25.0,17,college/grad student,70806
3711,True,35.0,11,other/not specified,32506
